"src;dst;time"
"366385;59266;294872"
"273309;113099;294872"
"21952;2668;294872"
"186711;63502;294874"
"249447;57289;294874"
"161622;88;294874"
"419906;216;294875"
"162199;45501;294876"
"455746;4526;294876"
"333328;37563;294877"
"441744;206;294877"
"197572;14454;294877"
"143095;14615;294877"
"380856;400955;294878"
"325734;4208;294878"
"384009;49182;294878"
"349179;14454;294879"
"109116;12311;294880"
"203246;216;294880"
"245084;51766;294880"
"439141;31957;294880"
"273822;31650;294880"
"285497;11946;294880"
"224821;19913;294881"
"95616;4535;294882"
"321015;6948;294882"
"356260;301;294882"
"100489;47736;294882"
"113839;60035;294882"
"156475;677;294882"
"181638;2156;294882"
"386426;13222;294883"
"403943;356;294883"
"86209;3571;294883"
"377744;8208;294883"
"215084;34275;294883"
"136928;129441;294883"
"234567;1988;294883"
"283370;6014;294883"
"14565;37536;294885"
"95128;28285;294885"
"122374;28285;294885"
"186881;316936;294885"
"220472;14625;294886"
"6816;123279;294886"
"258210;147178;294886"
"146361;31650;294886"
"131730;2342;294886"
"140431;3571;294887"
"70866;352;294887"
"29310;40207;294887"
"295954;34719;294888"
"193302;208224;294888"
"56032;88;294888"
"14858;3571;294888"
"51640;88;294888"
"337465;23727;294888"
"302115;18792;294889"
"212771;38728;294889"
"11950;11991;294889"
"306172;111071;294889"
"216748;14454;294889"
"10375;8;294890"
"125733;3912;294890"
"169754;1276;294890"
"416355;68278;294891"
"91928;979;294892"
"332393;434471;294892"
"185513;245063;294892"
"349179;4208;294892"
"55097;52268;294892"
"139029;55495;294892"
"70913;86805;294892"
"181817;3571;294893"
"125742;130462;294893"
"11519;33088;294893"
"233907;193995;294893"
"197310;8942;294893"
"22017;88;294893"
"432953;30230;294894"
"30239;42233;294894"
"401590;330;294894"
"183593;14615;294894"
"159449;14661;294894"
"112817;19913;294894"
"5182;5193;294895"
"44933;3808;294895"
"57526;186209;294896"
"364211;21280;294896"
"219408;201260;294896"
"452966;3239;294896"
"243131;104265;294897"
"104412;1988;294898"
"84725;89125;294898"
"161217;49490;294898"
"25526;752;294898"
"330214;677;294898"
"87686;54550;294898"
"181817;6742;294899"
"133358;39130;294899"
"59068;77780;294899"
"197156;21643;294899"
"255613;349;294899"
"26771;10942;294900"
"230669;32662;294900"
"255249;519;294901"
"276695;11792;294902"
"91427;138;294902"
"67674;41480;294902"
"36129;26159;294902"
"85331;20056;294902"
"261509;14454;294902"
"3310;14454;294902"
"86158;3994;294903"
"17689;22880;294904"
"61790;61788;294904"
"55977;11677;294904"
"44933;25664;294904"
"89710;14813;294905"
"14565;100066;294905"
"168145;519;294905"
"285256;285252;294905"
"128091;269523;294905"
"224821;19913;294905"
"86158;349;294905"
"330681;3040;294905"
"233910;88;294906"
"107863;59266;294906"
"23808;13970;294906"
"410996;182929;294906"
"359373;195047;294906"
"447438;1852;294907"
"372754;10087;294907"
"214220;5193;294907"
"300416;68278;294907"
"84672;3746;294907"
"430520;88;294908"
"295954;34268;294908"
"313855;122123;294908"
"213387;85592;294908"
"51081;12465;294909"
"285490;34070;294909"
"50398;1988;294909"
"331652;15509;294910"
"191212;16344;294910"
"315147;79648;294910"
"170184;1988;294910"
"13773;11677;294911"
"10375;2567;294911"
"227314;10645;294911"
"442557;212830;294911"
"333930;12606;294911"
"167271;17966;294911"
"255613;349;294911"
"148671;10645;294911"
"126044;7545;294912"
"454617;1988;294913"
"20364;3571;294913"
"323742;2193;294913"
"286281;248;294913"
"164159;356;294913"
"251027;225461;294914"
"147807;36875;294915"
"378114;3726;294915"
"69395;75566;294915"
"308958;68278;294915"
"129287;78240;294915"
"292950;519;294916"
"57382;8835;294916"
"41029;2156;294916"
"377921;89165;294917"
"14565;101039;294917"
"295602;519;294917"
"270877;88;294918"
"85199;154842;294918"
"130540;80157;294918"
"242136;5193;294918"
"331836;31957;294919"
"179584;138;294919"
"210027;14454;294920"
"191212;61235;294920"
"353781;2138;294920"
"85979;2567;294920"
"317714;6014;294921"
"359251;14454;294921"
"218456;1988;294921"
"388379;68285;294921"
"410006;103612;294922"
"45364;88;294922"
"432470;356;294922"
"111790;28664;294922"
"58323;171;294922"
"12141;1343;294922"
"292265;49182;294923"
"312896;145572;294923"
"413952;88;294923"
"52431;461;294923"
"291030;1276;294923"
"397365;19153;294924"
"320862;30230;294924"
"191840;57820;294925"
"417327;374;294925"
"156525;49182;294925"
"363769;122123;294925"
"428508;88;294925"
"117094;63470;294925"
"397512;4208;294925"
"282252;7592;294926"
"14565;444546;294926"
"414964;22349;294927"
"401590;234713;294927"
"223606;1988;294927"
"403070;79648;294927"
"367543;15289;294927"
"142205;86;294927"
"358475;5335;294928"
"416355;198085;294928"
"317262;36304;294928"
"131730;4380;294928"
"175112;8;294929"
"239454;85592;294929"
"108564;2221;294929"
"114273;11036;294929"
"265835;30230;294929"
"121054;13535;294929"
"12141;10639;294931"
"328833;308781;294931"
"451498;21280;294932"
"417812;17004;294932"
"23178;17706;294932"
"358535;19913;294932"
"128045;7592;294932"
"358610;30230;294932"
"262141;33181;294933"
"155202;20056;294933"
"423984;68285;294933"
"224821;19913;294933"
"86158;677;294933"
"381357;4893;294934"
"71689;7533;294935"
"8149;10645;294935"
"401777;369804;294935"
"95231;100066;294936"
"9396;28664;294937"
"237107;60627;294937"
"363490;336961;294938"
"303471;111780;294938"
"88976;19913;294939"
"114273;119418;294939"
"285253;73979;294939"
"163117;434859;294940"
"115895;69238;294940"
"26674;104281;294940"
"438615;2180;294940"
"416355;95890;294940"
"337852;37134;294940"
"116075;3571;294941"
"62240;16529;294941"
"20910;14650;294941"
"4181;15807;294941"
"92268;9656;294941"
"364664;6231;294942"
"277169;43516;294942"
"359251;108690;294942"
"258473;20056;294942"
"364753;3197;294942"
"237797;79648;294942"
"153651;39887;294943"
"317532;68474;294943"
"310914;54607;294943"
"379258;1852;294943"
"371519;12465;294943"
"285174;15769;294943"
"195433;383;294944"
"118667;85148;294945"
"194996;677;294945"
"321375;88;294945"
"381815;88;294945"
"382941;94866;294946"
"67351;1988;294946"
"402760;14661;294946"
"29210;24045;294946"
"95914;79648;294947"
"117248;198081;294949"
"209401;9881;294949"
"435813;1988;294949"
"170495;40279;294949"
"29406;32219;294949"
"78561;1988;294950"
"28925;38618;294950"
"247100;519;294950"
"82411;86;294950"
"348922;14572;294950"
"331901;37561;294951"
"118750;30230;294951"
"226466;383;294951"
"32211;39016;294951"
"54902;138;294951"
"242331;225318;294951"
"332153;128855;294951"
"350008;350711;294952"
"410176;30799;294952"
"310651;49182;294952"
"98363;8321;294952"
"451982;19153;294952"
"188845;1988;294953"
"79135;50049;294953"
"114273;4485;294953"
"378920;49182;294953"
"322065;34071;294953"
"121428;8321;294953"
"319240;8208;294954"
"256741;3571;294954"
"337017;49182;294954"
"50031;11341;294954"
"321375;88;294954"
"161807;6686;294954"
"361401;14075;294954"
"28345;26339;294954"
"193939;4535;294955"
"252281;12012;294956"
"269166;34312;294957"
"74779;23159;294957"
"71388;519;294957"
"230413;979;294957"
"120998;14454;294957"
"310798;330;294957"
"50408;10179;294958"
"56664;14075;294958"
"417391;116555;294958"
"385705;16529;294958"
"404497;66278;294959"
"449104;164483;294960"
"50233;50242;294960"
"224821;19913;294961"
"364481;30230;294962"
"217470;352;294962"
"129697;8321;294962"
"450581;79648;294963"
"228594;21643;294963"
"211685;7533;294963"
"29406;32219;294963"
"27033;88;294964"
"3038;3056;294965"
"447409;5193;294965"
"62240;50308;294965"
"268103;42687;294965"
"145392;14454;294965"
"268567;5793;294965"
"16802;8135;294965"
"194392;60961;294966"
"201188;110903;294967"
"140117;171;294967"
"358535;31955;294967"
"68582;3746;294967"
"248950;79648;294968"
"446360;519;294968"
"320155;129563;294968"
"139926;28664;294968"
"42987;10685;294968"
"280617;30230;294968"
"358435;337953;294969"
"433908;677;294969"
"247678;273;294969"
"80881;13078;294969"
"128169;7067;294969"
"438675;1503;294970"
"416355;232659;294970"
"171129;14454;294970"
"157955;137788;294970"
"31620;23464;294970"
"373701;37561;294971"
"34035;34047;294971"
"280419;14449;294971"
"114048;251906;294972"
"301200;32972;294972"
"405343;349;294973"
"238865;105028;294974"
"247221;251101;294974"
"224821;57105;294974"
"210569;134560;294975"
"31695;228598;294975"
"48231;2342;294975"
"10928;18929;294976"
"195922;10855;294976"
"85424;47470;294977"
"35200;519;294977"
"360174;220654;294977"
"20513;39016;294977"
"352838;107394;294977"
"276255;6014;294978"
"399579;399578;294979"
"118815;8835;294979"
"361146;12498;294979"
"341288;2874;294979"
"27668;55588;294979"
"81403;2280;294980"
"286067;79648;294981"
"142433;112503;294981"
"158170;42687;294981"
"367326;216;294982"
"59266;216;294982"
"26674;129441;294983"
"434850;19843;294983"
"262028;1988;294983"
"132383;77;294983"
"27033;245136;294984"
"273471;55466;294984"
"414571;67774;294984"
"43454;83762;294985"
"340947;1988;294985"
"72106;14454;294985"
"171129;123714;294985"
"410970;31957;294986"
"252179;128855;294986"
"202894;32343;294987"
"203654;110372;294987"
"182899;14813;294987"
"45010;8943;294987"
"328520;531;294988"
"276373;153606;294988"
"276959;14454;294988"
"367957;14454;294989"
"68885;19843;294989"
"360457;176432;294989"
"400726;213;294989"
"29961;4665;294989"
"211643;2874;294990"
"329001;30230;294991"
"51315;489;294991"
"32752;14371;294991"
"335326;49182;294992"
"62240;57738;294992"
"392091;2342;294993"
"62325;2342;294993"
"103842;2404;294993"
"156766;13535;294993"
"185204;22093;294994"
"439720;78528;294994"
"287503;3549;294994"
"361935;677;294994"
"378344;138;294994"
"361401;14075;294994"
"186514;14454;294995"
"132243;65301;294995"
"358807;90374;294995"
"100721;1988;294995"
"69975;78528;294995"
"382063;88;294996"
"432359;14625;294996"
"35099;113683;294996"
"25496;2157;294996"
"167450;14454;294996"
"95750;3571;294997"
"247676;9229;294997"
"332672;65377;294997"
"45010;8943;294997"
"385899;40797;294997"
"50675;19843;294997"
"9964;106209;294997"
"364349;71337;294998"
"322829;1343;294998"
"445333;14454;294998"
"20639;3571;294998"
"324866;30992;294999"
"347072;8;294999"
"298210;14454;294999"
"275524;49159;295000"
"209086;14674;295000"
"224821;19913;295000"
"355430;90076;295000"
"163942;11036;295001"
"373669;368576;295001"
"160553;23451;295002"
"155121;7592;295002"
"2263;27838;295002"
"416355;75362;295002"
"233731;3390;295002"
"173084;28664;295003"
"69333;4895;295003"
"35570;41480;295004"
"27033;29406;295004"
"74779;14813;295005"
"111687;60021;295005"
"145946;86893;295006"
"58480;5245;295006"
"377089;122123;295006"
"358936;2080;295006"
"5563;8321;295007"
"199579;46327;295007"
"5380;489;295007"
"302047;396;295007"
"56263;14454;295008"
"83461;4485;295008"
"63708;56262;295009"
"58030;56711;295010"
"426455;134837;295010"
"4883;5810;295010"
"407456;47759;295010"
"269471;1988;295011"
"432376;122123;295012"
"220778;216;295012"
"328806;14625;295012"
"3287;3571;295012"
"322525;89925;295013"
"238330;34719;295013"
"29731;1954;295013"
"132072;60961;295013"
"386680;78917;295014"
"153324;198081;295014"
"61109;19913;295014"
"322525;138327;295015"
"176004;4929;295015"
"293159;88564;295015"
"168970;20050;295015"
"370032;112503;295016"
"159853;68278;295017"
"171651;9881;295017"
"168198;88;295017"
"129442;129441;295017"
"387869;269523;295017"
"57701;2567;295017"
"145335;2567;295017"
"75795;61287;295018"
"233949;4208;295018"
"228725;148983;295018"
"56664;14075;295019"
"415565;31957;295020"
"277489;2080;295020"
"194564;441491;295020"
"46760;20273;295020"
"36854;36875;295020"
"158292;2874;295020"
"135841;7096;295021"
"363966;79648;295021"
"402533;34719;295021"
"10397;15538;295022"
"311447;311442;295022"
"24667;11854;295023"
"58030;49177;295023"
"29104;1276;295023"
"75445;34071;295024"
"312021;13416;295024"
"414032;1852;295025"
"158718;10482;295025"
"328793;88;295026"
"245161;5793;295026"
"439386;7932;295026"
"61109;19913;295026"
"254155;257027;295026"
"161850;8;295027"
"312407;8602;295027"
"49166;45010;295028"
"274522;37545;295028"
"411782;65301;295029"
"378811;88564;295029"
"157348;13813;295029"
"33982;13416;295030"
"28664;14454;295030"
"362101;19153;295030"
"326337;54039;295031"
"372352;350711;295031"
"19122;185689;295032"
"159309;60021;295032"
"339258;255263;295032"
"242403;14454;295032"
"418458;37563;295032"
"75795;61287;295032"
"107579;13535;295032"
"27033;3571;295032"
"68636;47794;295032"
"273573;226059;295033"
"254374;1343;295033"
"58480;5245;295033"
"122139;137438;295034"
"38796;11036;295034"
"257218;6948;295034"
"59275;8943;295034"
"322752;79648;295034"
"21141;106243;295034"
"69975;22643;295034"
"276373;153606;295035"
"345116;109660;295035"
"330106;26753;295035"
"16070;16077;295036"
"57486;8835;295037"
"284205;369804;295037"
"181290;34268;295037"
"128130;49182;295038"
"40439;239914;295038"
"391129;86822;295039"
"119391;26136;295039"
"149307;38277;295039"
"254655;14454;295040"
"67092;72298;295040"
"70515;88;295041"
"186098;80006;295041"
"12411;8321;295041"
"262461;70164;295042"
"429481;88;295042"
"38444;257027;295042"
"257218;88;295042"
"175522;121046;295042"
"215258;3571;295043"
"175077;21720;295043"
"452079;88;295043"
"269275;17057;295043"
"240123;89050;295044"
"96612;112045;295044"
"157742;49182;295045"
"356877;31957;295045"
"386298;34963;295045"
"25258;143504;295045"
"196785;12465;295046"
"395579;1852;295046"
"8714;23185;295046"
"212274;14813;295047"
"292438;151850;295047"
"112815;60525;295047"
"76531;349;295048"
"384779;1852;295049"
"233489;4208;295049"
"279187;44125;295049"
"201442;28261;295049"
"10154;9964;295050"
"24091;6231;295050"
"286259;88557;295050"
"95909;68285;295050"
"194351;485;295050"
"134244;30230;295051"
"172440;5193;295051"
"84564;2567;295051"
"65422;38702;295051"
"12976;7928;295052"
"283235;111555;295052"
"369777;30226;295052"
"375703;7533;295052"
"18579;11677;295053"
"49154;22642;295053"
"21952;206;295053"
"406318;29406;295053"
"356917;396;295054"
"268731;257027;295055"
"308040;11677;295055"
"133801;14813;295055"
"68002;396;295055"
"375556;19913;295055"
"10130;489;295056"
"22495;349;295056"
"422306;79648;295057"
"118852;34071;295057"
"448293;12465;295058"
"14447;15769;295058"
"100800;15678;295058"
"245094;4208;295059"
"386298;35366;295060"
"377837;34809;295061"
"20631;140555;295061"
"69975;58210;295061"
"433598;12498;295062"
"327663;352;295062"
"331137;67032;295062"
"339883;30230;295063"
"199020;14813;295063"
"121255;42;295063"
"130529;91500;295063"
"353107;33476;295064"
"338887;14625;295066"
"339168;20050;295067"
"326204;60169;295067"
"76701;2342;295067"
"117192;236;295067"
"414237;37351;295069"
"432159;35366;295069"
"206994;85592;295070"
"298716;138;295070"
"226604;85586;295070"
"349351;7756;295071"
"102343;49182;295071"
"367938;88;295071"
"404477;34719;295072"
"309937;262475;295073"
"218050;44434;295073"
"113835;216;295073"
"287503;677;295073"
"27035;24040;295073"
"242714;489;295074"
"382530;14554;295074"
"389288;543;295074"
"381413;103690;295074"
"9671;13416;295074"
"297497;273;295074"
"86858;67353;295075"
"342638;5011;295075"
"61601;33383;295076"
"344452;31957;295076"
"114587;126242;295076"
"303066;236;295077"
"178458;206;295077"
"158720;38226;295077"
"27033;22084;295077"
"298716;1988;295078"
"220178;1988;295078"
"204216;8135;295078"
"437461;8321;295078"
"53071;11677;295078"
"371558;126891;295079"
"379505;14572;295079"
"125279;3549;295079"
"99940;489;295079"
"271186;42182;295080"
"225461;251027;295080"
"94312;4309;295080"
"77952;88;295080"
"172989;83277;295081"
"1672;9964;295081"
"60174;131947;295081"
"252246;88558;295082"
"371403;216;295083"
"14459;3565;295083"
"241423;42;295084"
"344438;49182;295084"
"145713;68285;295084"
"295172;282994;295084"
"341810;68278;295084"
"71740;15509;295085"
"259876;11854;295085"
"79191;123714;295086"
"258156;236;295086"
"168929;236;295086"
"115581;88;295086"
